Name,Latitude,Longitude,GHI (w/m2),Temperature(c),Relative Humidity (%),Solar Zenith Angle (Degree),Wind Direction (Degree),Wind Speed (m/s)
Port Neches city,29.976479,-93.945919,625,,10.97758007,41.63359965,280.6670532,3.015510082
Port O'Connor,28.446341,-96.420512,501,,11.9583025,54.21685389,274.4654236,2.827151775
Porter Heights,30.14988,-95.321686,361,,14.74732876,67.06734151,267.4760437,2.550744534
Portland city,27.881039,-97.324223,132,,20.7251091,79.89162269,261.0135193,2.167324781
Post city,33.191041,-101.381459,4,,46.18068695,87.38264722,230.3744354,4.092305183
Post Oak Bend City town,32.632568,-96.318027,22,,47.31574249,74.67195459,239.6697693,4.13502121
Poteet city,29.037873,-98.57405,177,,44.16772461,61.7975118,245.8234711,4.116239548
Poth town,29.072589,-98.08093,178,,37.62844086,48.99007758,246.4735565,4.351443291
Potosi,32.340413,-99.678936,179,,32.14773941,36.61689864,244.8410034,4.817304611
Pottsboro town,33.77158,-96.67072,306,,30.32437325,25.58123893,243.7581177,5.021911621
Powderly,33.809022,-95.504912,455,,32.42908859,18.6608201,241.9212799,4.917933464
Powell town,32.112925,-96.323695,418,,37.21597672,20.62217446,239.3303833,4.794882774
Poynor town,32.079342,-95.592372,219,,42.30371857,29.74355005,239.1211395,4.596243858
Prado Verde,31.889788,-106.613509,114,,45.91809082,41.49182311,240.4407806,4.295652866
Prairie View city,30.084973,-95.989726,110,,48.87852478,54.09454902,242.741806,3.906871796
Premont city,27.358606,-98.124418,33,,52.4162941,66.94908244,247.3752747,3.451214314
Presidio city,29.56036,-104.365322,12,,55.91342545,79.76711427,253.188385,3.177765369
Preston,33.867086,-96.659521,18,,95.42703247,87.17382622,181.3054504,2.219541311
Primera town,26.223647,-97.75284,137,,90.05669403,74.47310198,183.7728271,2.020294905
Princeton city,33.184114,-96.507823,319,,80.91576385,61.60113847,192.1286621,2.128375053
Progreso city,26.096147,-97.956588,556,,70.29656982,48.78621626,214.2226868,2.622772932
Progreso Lakes city,26.071255,-97.958804,824,,60.7048378,36.38980252,237.1167755,3.382191181
Prosper town,33.239419,-96.802767,838,,51.15735626,25.30503433,252.5266876,4.140623569
Providence,33.233208,-96.962765,786,,39.50712204,18.32847333,262.4746094,4.889543533
Pueblo East,27.674831,-99.189683,829,,28.17026329,20.34702949,268.4805908,5.644756794
Pueblo Nuevo,27.493908,-99.309882,706,,20.91228867,29.55784163,271.370697,6.211626053
Putnam town,32.37027,-99.195495,515,,17.94434357,41.35205033,274.4866943,6.440011024
Pyote town,31.538066,-103.122483,453,,17.59597778,53.97341006,276.5445251,6.289376259
Quail,34.915129,-100.391892,245,,19.38603973,66.83144352,277.6928101,5.711484909
Quail Creek,28.777323,-97.084815,138,,23.92778969,79.64288924,279.855835,4.973228455
Quanah city,34.295366,-99.742889,30,,42.03652573,86.96856671,292.2733154,4.062797546
Queen City city,33.150762,-94.152447,234,,35.64704514,74.27806594,287.4776001,3.471606016
Quemado,28.94722,-100.623819,471,,27.552948,61.40890833,283.4957581,3.462636948
Quesada,26.281478,-98.581994,691,,21.63311958,48.58694047,285.9488525,3.867998362
Quinlan city,32.908916,-96.131865,872,,18.47639847,36.16781737,278.6624451,4.09442091
Quintana town,28.919899,-95.314729,995,,16.04442406,25.03412224,269.1980286,4.303761959
Quitaque city,34.36741,-101.055598,1051,,14.04446411,18.00005926,263.3267822,4.415344238
Quitman city,32.795071,-95.44423,1037,,12.69377041,20.07577578,260.9246216,4.387022972
Radar Base,28.856852,-100.533601,953,,11.98844337,29.3752725,259.3337097,4.325009346
Rafael Pena,26.300945,-98.64087,805,,11.79565239,41.21423775,259.6801147,4.273048401
Ralls city,33.678774,-101.384591,606,,12.07078457,53.85340062,262.2881775,4.153269768
Ramireno,27.014494,-99.382198,375,,14.35873318,66.71440137,264.4652405,3.778131008
Ramirez-Perez,26.316531,-98.69334,141,,21.04861832,79.51894041,266.3934021,3.24611783
Ramos,26.427984,-99.026031,31,,43.17254257,86.76703996,262.6755676,3.78453517
Ranchette Estates,26.484404,-97.822033,232,,38.47874451,74.08693541,263.4645996,3.405269623
Ranchitos Del Norte,26.400351,-98.871492,467,,31.34402657,61.22089232,263.400116,3.55313921
Ranchitos East,27.490087,-99.366803,628,,24.4723835,48.39231669,268.4013062,4.072909355
Ranchitos Las Lomas,27.628261,-99.234546,865,,19.69788361,35.95102112,270.1378784,4.207181454
Rancho Alegre,27.739292,-98.102681,987,,16.35306168,24.76861895,267.7416382,4.248437405
Rancho Banquete,27.809395,-97.845486,1043,,14.16942787,17.67568298,261.8240967,4.419104576
Rancho Chico,28.024232,-97.49665,1027,,13.01816559,19.80845297,255.5393524,4.904985905
Rancho Viejo,26.414259,-98.915884,941,,12.78268051,29.19581646,254.8542633,5.585463524
Rancho Viejo town,26.036147,-97.556713,527,,13.90346146,41.0783488,260.6418457,6.229547501
Ranchos Penitas West,27.67447,-99.603519,525,,17.52312851,53.73449309,273.230896,6.866950989
Randolph AFB,29.530226,-98.278761,365,,22.55647087,66.59794012,289.3491211,7.389958858
Ranger city,32.469291,-98.675167,137,,27.35384941,79.39525792,298.4995117,7.236825943
Rangerville village,26.105007,-97.737293,34,,56.64173508,86.56923524,284.6690674,3.957848072
Rankin city,31.22536,-101.939437,236,,47.97045898,73.89976144,289.7896423,3.87328434
Ransom Canyon town,33.530356,-101.683869,469,,38.84329987,61.03714518,301.8721924,3.915379286
Ratamosa,26.200569,-97.844447,685,,32.30379486,48.20240129,311.4573975,3.805222511
Ravenna city,33.670474,-96.240886,861,,28.15920639,35.73948365,314.2738647,3.706373692
Raymondville city,26.475898,-97.776925,981,,25.46988678,24.50863504,315.2434692,3.741805553
Realitos,27.445416,-98.530156,1036,,23.8001442,17.35544772,316.8176575,3.910827637
Red Lick city,33.476675,-94.168668,1020,,22.95875931,19.54509533,319.8009033,4.196022511
Red Oak city,32.520245,-96.786092,388,,22.88161469,29.01944133,322.7966309,4.633607864
Redfield,31.680509,-94.662876,790,,23.71471024,40.94434226,325.4041138,5.119153023
Redford,29.434162,-104.182412,594,,25.70665741,53.61665797,328.5916443,5.513686657
Redland,31.4033,-94.718217,368,,29.06817436,66.48204857,332.7737122,5.841804981
Redwater city,33.358555,-94.255104,140,,34.00184631,79.27185507,339.2096558,6.069334984
Redwood,29.810025,-97.910301,2,,64.5082016,86.37525213,344.3454285,5.195346832
Refugio town,28.307445,-97.274981,33,,58.36682129,73.7166152,348.3513794,5.173039436
Regino Ramirez,26.487986,-98.933774,85,,52.26206207,60.85772953,353.4312439,5.074878693
Reid Hope King,25.922832,-97.414041,95,,46.48254395,48.01725472,359.6466064,4.906354427
Reklaw city,31.86639,-94.983331,95,,41.04252625,35.533276,5.114524841,4.70366478
Relampago,26.085088,-97.905872,181,,36.10121918,24.25428154,7.69316864,4.523759842
Rendon,32.578808,-97.235228,177,,31.82765579,17.03945985,8.203598022,4.432048798
Reno city,33.666154,-95.476563,241,,28.93431091,19.28573789,8.535316467,4.406663418
Reno city,32.945175,-97.576977,536,,27.73645782,28.84611833,9.604736328,4.380474091
Retreat town,32.050501,-96.478763,256,,28.25871658,40.81218418,11.8791275,4.372302055
Rhome city,33.064645,-97.477915,281,,30.0966301,53.49987473,14.44374847,4.363411903
Ricardo,27.418555,-97.847648,371,,33.39354706,66.36672254,17.44889832,4.226973534
Rice city,32.238805,-96.497824,142,,39.0267868,79.14874522,21.85830688,3.788475752
Richardson city,32.971658,-96.709305,39,,64.36998749,86.18523349,326.6380005,1.236961603
Richland Hills city,32.809467,-97.227244,247,,50.07367706,73.53758729,317.2832642,1.195928574
Richland Springs town,31.270778,-98.946052,486,,37.72964478,60.68271949,351.2886963,1.26417625
Richland town,31.923613,-96.428439,707,,29.61656952,47.83694224,11.4875412,1.313435078
Richmond city,29.581888,-95.762017,887,,23.91109085,35.33246939,13.96603394,1.298765898
Richwood city,29.075859,-95.405668,1010,,19.81740379,24.00566801,15.45653534,1.325140476
Riesel city,31.476255,-96.930374,1066,,17.06440926,16.7278269,19.38186646,1.333777428
Rio Bravo city,27.364781,-99.48202,1050,,15.33303452,19.03041364,26.06055069,1.302861691
Rio Grande City city,26.380999,-98.82148,964,,14.50510597,28.67581782,33.27078247,1.215577126
Rio Hondo city,26.234566,-97.581635,815,,14.51447773,40.68184214,39.68117523,1.069057703
Rio Vista city,32.235228,-97.374653,616,,15.30501652,53.38412711,47.22480774,0.897378206
Rising Star town,32.097634,-98.96652,385,,17.17573166,66.25196873,56.79316711,0.758712053
River Oaks city,32.776789,-97.398423,150,,28.32335472,79.02597033,77.56023407,0.876692414
Rivera,26.411505,-98.970266,43,,38.50174332,85.99922549,213.2214661,3.208400249
Rivereno,26.305232,-98.639753,255,,31.50753975,73.36272135,218.7992554,2.580791473
Riverside city,30.847288,-95.398191,495,,22.90012169,60.5121539,219.7552032,2.038067818
Riviera,27.299293,-97.79969,717,,16.77864075,47.66150326,202.7384644,1.780673981
Roanoke city,33.011233,-97.23009,897,,13.94872952,35.13711606,187.7563171,1.549861193
Roaring Springs town,33.899183,-100.856141,1019,,12.09950638,23.76289127,175.2764282,1.487868071
Robert Lee city,31.895405,-100.485631,1073,,10.8675766,16.42065114,168.3405762,1.499269128
Robinson city,31.450083,-97.120156,1056,,10.13153553,18.7791471,165.2299957,1.501537561
Robstown city,27.788584,-97.668518,969,,9.801645279,28.50850032,164.4394531,1.537599564
Roby city,32.745995,-100.379367,820,,9.831964493,40.5532719,162.447998,1.647241116
Rochester town,33.314205,-99.856503,621,,10.28186035,53.26938161,159.8161926,1.798556089
Rockdale city,30.654433,-97.008979,389,,12.34209061,66.13776435,155.7342072,2.114364624
Rockport city,28.046227,-97.051033,154,,17.38464546,78.90350761,144.4975891,2.844173908
Rocksprings town,30.017165,-100.212843,42,,52.5402298,85.81725442,158.8695984,3.445276976
Rockwall city,32.917859,-96.439167,247,,43.52441025,73.19206813,153.996582,3.424063683
Rocky Mound town,33.028702,-95.029544,479,,33.79343796,60.34607909,148.5243378,3.835355759
Rogers town,30.929829,-97.229019,694,,26.18464279,47.49098059,145.0923615,4.282043457
Rollingwood city,30.273786,-97.786455,868,,21.90561867,34.94726836,142.9744415,4.305181503
Roma city,26.415312,-99.006006,988,,19.37482452,23.52604697,141.4598389,4.223623276
Roma Creek,26.419189,-99.018475,1041,,17.81845474,16.11803713,139.6369934,4.119822502
Roman Forest town,30.179366,-95.159354,1025,,17.08102608,18.53196227,137.7304993,4.0230546
Ropesville city,33.413336,-102.155103,941,,17.06757736,28.34412849,135.8886719,3.978944778
Roscoe city,32.440524,-100.536594,795,,17.76853371,40.42643539,133.1170654,4.025105953
Rose City city,30.104894,-94.050474,601,,19.29965401,53.15561497,131.0267944,4.147922516
Rose Hill Acres city,30.193305,-94.193085,376,,22.19496918,66.02410346,129.8631287,4.329072952
Rosebud city,31.075465,-96.975077,148,,27.48150253,78.78136931,128.9343872,4.606517792
Rosenberg city,29.539347,-95.813583,44,,71.29292297,85.63939277,166.8461304,3.790746689
Rosharon,29.349958,-95.453081,247,,58.55174637,73.02568399,166.0978699,3.681595802
Rosita,28.624345,-100.428703,478,,46.85585785,60.18454244,163.6319427,3.939185619
Ross city,31.728188,-97.112324,690,,38.34256363,47.32541677,160.150589,4.129693031
Rosser village,32.464998,-96.442159,863,,32.48023605,34.76297597,157.06987,4.155086517
Rotan city,32.854047,-100.465519,980,,28.76776123,23.29522739,155.180191,4.136294365
Round Mountain town,30.430196,-98.360377,1033,,26.57006073,15.82009043,152.7831116,4.097376823
Round Rock city,30.523958,-97.66698,1017,,25.72199631,18.28888139,150.0391846,4.096311569
Round Top town,30.06397,-96.695882,933,,26.15171432,28.18266534,146.7005005,4.145166874
Rowlett city,32.916675,-96.548895,788,,27.3280983,40.30129786,144.629303,4.219366074
Roxton city,33.545336,-95.724785,596,,29.035429,53.04280978,142.4202881,4.386109352
Royse City city,32.977598,-96.324175,373,,31.87859917,65.91098891,140.0425568,4.667714119
Rule town,33.181942,-99.893272,148,,36.78419495,78.65958178,138.6066589,4.921452522
Runaway Bay city,33.17736,-97.870957,45,,81.66104126,85.46571855,178.510437,3.921419621
Runge town,28.885681,-97.71321,160,,67.722229,72.86362312,181.414978,3.577244282
Rusk city,31.797743,-95.149142,382,,54.21185303,60.02758689,182.9240723,3.417035341
Sabinal city,29.321325,-99.469535,685,,44.0235939,47.16484878,179.0801392,3.231369495
Sachse city,32.972598,-96.579243,856,,38.79523849,34.58428214,169.7063904,3.149802685
Sadler city,33.68145,-96.848922,973,,37.28642654,23.07051866,160.2414551,3.294106483
Saginaw city,32.865046,-97.365013,948,,37.1282196,15.5269157,153.3880157,3.566986084
Salado village,30.948367,-97.526599,1010,,37.63388824,18.04992249,149.0956116,3.876204491
Saline_o,26.517553,-99.112058,928,,38.04069519,28.02407054,145.3154144,4.302186966
Saline_o North,26.525488,-99.090346,648,,37.9739151,40.17782192,143.4485474,4.75433445
Sam Rayburn,31.078879,-94.026572,204,,38.82021332,52.93094502,142.4019165,5.114757538
Sammy Martinez,26.432861,-98.75129,257,,42.67264938,65.79841721,141.3391418,5.415896416
Samnorwood,35.050114,-100.281401,84,,50.68658066,78.53815733,140.9796448,5.576183319
San Angelo city,31.440469,-100.452243,45,,95.99171448,85.29628995,148.0499573,5.604384422
San Antonio city,29.472148,-98.524676,87,,89.87514496,72.70593131,150.1141968,5.762934685
San Augustine city,31.529643,-94.110848,388,,81.60041809,59.8752473,152.7904205,6.012490273
San Benito city,26.129841,-97.643934,466,,74.10601807,47.00930478,153.6509399,6.019046783
San Carlos,26.295668,-98.063053,636,,68.8476944,34.41122172,153.1428375,5.911118507
San Carlos I,27.490411,-99.372506,461,,66.12937164,22.85200024,151.6061554,5.848115921
San Carlos II,27.490038,-99.368387,387,,64.89280701,15.23861733,149.2467041,5.892932415
San Diego city,27.760891,-98.238906,225,,65.01866913,17.81510092,145.8213501,5.985690117
San Elizario,31.576491,-106.26141,449,,66.68061066,27.86830331,141.300766,6.150593758
San Felipe town,29.796344,-96.105309,735,,69.47177887,40.05597185,139.1300201,6.419798851
San Fernando,26.403309,-98.835072,549,,72.99414825,52.82000208,137.438736,6.72521019
San Isidro,26.713619,-98.447902,74,,77.89266968,65.6863884,136.1394653,7.023138046
San Juan,26.414966,-98.943691,77,,83.04943848,78.41711636,136.205307,7.439074039
San Juan city,26.190182,-98.152191,47,,92.41277313,85.13113818,173.9384155,4.568571568
San Leanna village,30.14419,-97.819532,246,,80.82824707,72.55265186,180.7736053,3.993405819
San Leon,29.489442,-94.939638,471,,65.08270264,59.72756159,191.2883911,3.532542229
San Marcos city,29.876664,-97.931004,683,,50.07287979,46.85881718,208.2298889,3.075115681
San Patricio city,27.97716,-97.776533,582,,38.90221024,34.2438311,224.9382477,2.766192675
San Pedro,25.981409,-97.588168,977,,31.24986076,22.63975012,234.6748047,2.577057838
San Perlita city,26.500994,-97.639648,1034,,25.98630714,14.95530222,239.042984,2.419795513
San Saba town,31.195846,-98.727344,1021,,22.26923561,17.58443179,242.5647125,2.322620869
San Ygnacio,27.04804,-99.432045,280,,19.67813683,27.71532606,246.3105316,2.329236031
Sanctuary town,32.913158,-97.58767,781,,18.03437424,39.93571946,248.8686371,2.45571804
Sand Springs,32.279481,-101.349511,517,,17.28851128,52.7099744,252.2789307,2.59254384
Sanderson,30.150794,-102.407917,381,,19.76847458,65.57491899,256.4868469,2.475423336
Sandia,28.019867,-97.870121,136,,27.91722488,78.29650087,259.4123535,1.955562115
Sandoval,26.418189,-99.07943,50,,90.91660309,84.97033444,174.5875854,2.570359707
Sandy Hollow-Escondidas,27.945252,-97.806149,251,,83.61518097,72.40382567,172.79953,2.67904377
Sanford town,35.702624,-101.531771,476,,74.65837097,59.58455574,172.0841217,2.791007996
Sanger city,33.370379,-97.168986,684,,66.02492523,46.71340327,175.1671753,2.674957037
Sansom Park city,32.802747,-97.402031,854,,58.40168762,34.08213148,180.414856,2.501100779
Santa Anna,26.669238,-98.557884,970,,52.39134979,22.43383331,181.8238831,2.436624289
Santa Anna town,31.736914,-99.325424,1023,,47.7085762,14.67707223,177.5128632,2.545179605
Santa Clara city,29.592058,-98.160795,1009,,44.74703217,17.35792123,171.9135742,2.751108885
Santa Cruz,26.353689,-98.767615,927,,43.95700073,27.56509005,167.4992676,3.123573065
Santa Fe city,29.389038,-95.099686,784,,45.56591034,39.81702109,159.6498566,3.751882315
Santa Maria,26.076752,-97.84664,593,,49.99474716,52.60083275,149.1803589,4.573990822
Santa Monica,26.365423,-97.590032,372,,58.37336731,65.46399332,140.3422699,5.340388298
Santa Rosa,26.348733,-98.769912,151,,70.87654877,78.17630417,134.6473236,5.961428165
Santa Rosa town,26.256054,-97.825255,53,,87.15693665,84.81392714,177.6979523,3.810685158
Santel,26.37556,-98.883283,257,,66.48742676,72.25948888,198.5715637,3.394089222
Sarita,27.223509,-97.795077,488,,45.20185852,59.44625694,224.4992065,3.335335255
Savannah,33.225935,-96.907887,701,,30.34607124,46.57308328,249.2941437,3.447058678
Savoy city,33.599447,-96.366281,876,,22.58436203,33.92614603,267.1166992,3.577998877
Scenic Oaks,29.703843,-98.671291,996,,18.80423164,22.23431468,272.001709,3.666409016
Schertz city,29.567607,-98.257402,1051,,16.73796082,14.40403381,270.5689697,3.603714943
Schulenburg city,29.681731,-96.907101,1035,,15.37687206,17.13557884,265.9260864,3.4164083
Scissors,26.133333,-98.047489,951,,14.44441795,27.41755703,259.2288208,3.200292587
Scotland city,33.649854,-98.467747,807,,13.9760046,39.69985209,248.2492371,2.967244148
Scottsville city,32.531626,-94.246505,614,,14.1815424,52.49257626,234.6100464,2.734423161
Scurry town,32.512822,-96.385437,390,,17.42786407,65.35363615,218.082962,2.547331333
Seabrook city,29.570557,-94.983875,161,,24.36699104,78.0565818,194.9610291,2.688438892
Seadrift city,28.414446,-96.715812,54,,54.89901352,84.66195532,206.5019684,3.591843128
Seagoville city,32.652906,-96.545771,201,,44.36591721,72.11967469,222.4624939,2.960519552
Seagraves city,32.94197,-102.565716,484,,34.33003616,59.31268622,232.5172272,2.721356392
Sealy city,29.76612,-96.161639,868,,21.87349701,33.77588625,240.4992523,2.697217941
Sebastian,26.345425,-97.796401,695,,26.69196129,46.43786796,242.927597,2.722290516
Seco Mines,28.746768,-100.502624,724,,18.39702034,22.0412476,231.3440704,2.830628157
Seguin city,29.588812,-97.966272,1039,,15.88293457,14.1362897,221.8601837,3.158854008
Selma city,29.586516,-98.313376,336,,14.46833611,16.91740697,215.4210052,3.586235762
Seminole city,32.721095,-102.649753,787,,13.99210739,27.27268031,211.5546265,3.936590195
Serenada,30.696931,-97.697939,798,,14.33533859,39.58417593,210.4515686,4.02707386
Seth Ward,34.216345,-101.694463,515,,15.55954933,52.38518588,209.3955994,3.886155128
Seven Oaks city,30.851846,-94.857877,383,,19.72555161,65.24384378,205.775177,3.404437542
Seven Points city,32.329026,-96.214248,157,,28.1008091,77.93733977,190.0649261,3.123667717
Seymour city,33.595678,-99.258084,59,,44.85936737,84.51446129,271.949707,4.664710999
Shady Hollow,30.166753,-97.875612,271,,40.72402954,71.98441099,274.2598572,4.250567436
Shady Shores town,33.162667,-97.039444,505,,31.90564537,59.18385997,279.7706604,4.181678772
Shadybrook,32.110799,-95.421219,721,,22.92658615,46.30776536,283.8580627,3.898832321
Shallowater city,33.690044,-101.989131,896,,17.69379234,33.63136107,279.8736572,3.209102869
Shamrock city,35.215402,-100.246085,1014,,14.99181366,21.85468126,268.5958862,2.71787405
Shavano Park city,29.586172,-98.556319,1066,,13.4745512,13.8739441,255.0863953,2.515115261
Sheldon,29.859593,-95.13397,1049,,12.6685276,16.70340736,243.2489624,2.561722755
Shenandoah city,30.183781,-95.455516,962,,12.4863472,27.13041642,236.1721649,2.671057463
Shepherd city,30.490952,-95.002054,393,,17.96666718,65.13462778,243.6922302,1.933237314
Sherman city,33.624284,-96.615594,619,,13.74290848,52.27865286,238.33078,2.385923862
Sherwood Shores,33.847774,-96.81466,815,,12.86372089,39.46996297,235.475647,2.62876296
Shiner city,29.43285,-97.173353,164,,27.47648621,77.81860959,263.8659058,1.534611821
Shoreacres city,29.620434,-95.018945,60,,31.73130417,84.37147959,334.967865,3.900004387
Sienna Plantation,29.483559,-95.506578,268,,27.82134628,71.85372237,336.3505249,3.410287857
Sierra Blanca,31.183426,-105.33954,499,,21.67872238,59.05979192,339.7928467,3.046938896
Siesta Acres,28.756378,-100.491015,713,,17.17201233,46.18277949,341.4068604,2.47662878
Siesta Shores,26.854828,-99.260516,888,,14.9466486,33.4925734,332.300293,1.793027282
Silsbee city,30.345622,-94.176404,1008,,13.71385002,21.67465739,315.269043,1.397320986
Silverton city,34.471372,-101.304049,1064,,12.85479927,13.61710073,288.7295837,1.321286917
Simonton city,29.681975,-95.993342,1049,,12.34727097,16.49357919,265.5812378,1.334181547
Sinton city,28.040379,-97.514471,965,,12.18243599,26.99072197,247.9952393,1.230360746
Skellytown town,35.571019,-101.173044,819,,12.35258102,39.35718539,233.0447388,0.994366288
Skidmore,28.262572,-97.685397,624,,13.061553,52.17297113,211.9472198,0.819504261
Slaton city,33.442453,-101.647278,397,,16.42411613,65.02600265,169.292511,1.040930271
Smiley city,29.271292,-97.637551,168,,24.76028442,77.70042518,127.3770294,1.727657795
Smithville city,30.006935,-97.150777,48,,88.79191589,84.23307952,88.16920471,2.655995369
Smyer town,33.587382,-102.163501,120,,81.06461334,71.72764241,82.2252121,2.966412783
Snook city,30.490691,-96.467117,166,,73.90514374,58.94049573,84.24490356,3.306242704
Snyder city,32.713808,-100.911207,256,,68.11413574,46.06290986,86.38945007,3.363951206
Socorro city,31.638464,-106.260043,385,,64.07901001,33.35951919,86.06040955,3.386744499
Solis,26.170846,-97.844001,406,,62.1678772,21.50120926,82.90267181,3.455395222
Somerset city,29.228483,-98.656706,712,,61.98778915,13.36586187,81.3602829,3.56195879
Somerville city,30.346003,-96.531092,342,,63.25391006,16.28791782,83.41914368,3.766970634
Sonora city,30.57076,-100.643958,642,,64.34933472,39.24581282,88.194664,4.474720001
Sour Lake city,30.135659,-94.402322,457,,64.4567337,26.85355115,87.58456421,4.106966019
South Alamo,26.151767,-98.107849,490,,63.32473755,52.06813067,87.84336853,4.695130348
South Fork Estates,27.269656,-98.723951,169,,63.5912056,64.91797738,89.53240967,4.706431389
South Houston city,29.661125,-95.228494,6,,66.09037781,77.58281334,91.40623474,4.603169441
South La Paloma,27.894616,-97.968526,4,,85.74501038,84.09924264,87.87742615,3.547691345
South Mountain town,31.439828,-97.679266,14,,81.22821808,71.60617412,92.38491058,3.627737999
South Padre Island town,26.116688,-97.169119,59,,75.43768311,58.82597234,98.82007599,3.731307507
South Point,25.872904,-97.383003,285,,67.78193665,45.94815114,106.710289,3.843402386
South Toledo Bend,31.156779,-93.607466,476,,58.72643661,33.23219159,113.738945,3.871539116
Southlake city,32.954531,-97.15024,669,,51.9786911,21.33436593,118.6101532,3.85644865
Southmayd city,33.622724,-96.725223,347,,49.0865097,13.12033194,120.0940704,3.866386414
Southside Place city,29.70896,-95.436607,631,,49.55186462,16.08642034,123.3023376,3.922973156
Spade,33.926033,-102.154241,544,,52.35145187,26.71886604,127.3648682,4.075687885
Sparks,31.672631,-106.239863,396,,56.51287842,39.13582831,130.3552094,4.389899254
Spearman city,36.198269,-101.194289,445,,61.02590561,51.96414001,131.6315002,4.73188591
Splendora city,30.232492,-95.161579,375,,64.99986267,64.81058589,129.8285828,4.852261543
Spofford city,29.173124,-100.411255,82,,70.14715576,77.46583876,131.2511597,4.676418304
Spring,30.061419,-95.383118,30,,96.39812469,83.97006395,176.7924805,3.142001629
Spring Gardens,27.761529,-97.741873,189,,93.37608337,71.48935617,189.8508301,2.802979946
Spring Valley Village city,29.789597,-95.504086,437,,83.86095428,58.71623472,205.1584473,2.679226398
Springlake town,34.231621,-102.305734,471,,69.73802185,45.83849722,219.9541626,2.730341434
Springtown city,32.969577,-97.68076,859,,59.13476181,33.11057557,229.9159393,2.663005352
Spur city,33.470109,-100.855657,638,,52.14496231,21.17414478,234.3213196,2.518608093
St. Hedwig town,29.41971,-98.204712,444,,47.19919968,12.8806111,237.5886536,2.401433945
St. Jo city,33.695023,-97.523071,784,,43.98009491,15.88907659,242.7145996,2.279215336
St. Paul,28.090957,-97.563192,932,,40.40703583,26.58662044,249.4123383,2.077567101
St. Paul town,33.044325,-96.549997,791,,36.81788254,39.02720428,256.4220581,1.787926197
Stafford city,29.627168,-95.565382,603,,35.57926559,51.86099361,262.9578247,1.276492357
Stagecoach town,30.143882,-95.707861,386,,39.55025482,64.70384117,264.0952759,0.748742461
Stamford city,33.01549,-99.671696,165,,49.45236588,77.34952738,143.0481567,1.47797823
Stanton city,32.130796,-101.793139,9,,89.90523529,83.84551768,172.3611908,3.575108051
Staples city,29.766346,-97.827857,360,,70.56041718,58.61127158,173.2698059,3.591589451
Star Harbor city,32.192781,-96.054197,165,,80.56874084,71.37718274,173.2306519,3.555753708
Stephenville city,32.214751,-98.220514,467,,61.57204437,45.73392891,171.9158936,3.677867413
Sterling City city,31.839175,-100.985878,652,,55.25690842,32.99464912,173.0352783,3.905704975
Stinnett city,35.823093,-101.44362,664,,52.35333252,21.02055662,174.0141754,4.201010704
Stockdale city,29.235828,-97.963584,865,,51.06120682,12.64679998,175.3299561,4.427969933
Stonewall,30.249701,-98.659291,819,,49.37329865,15.69587637,173.3287048,4.620544434
Stowell,29.78141,-94.379404,761,,45.5594101,26.45677135,168.5153809,4.699821472
Stratford city,36.336609,-102.073915,647,,39.00487137,38.91991642,168.267807,4.505461216
Strawn city,32.55086,-98.497916,435,,34.69274521,51.75868771,174.0150757,4.120277405
Streetman town,31.876142,-96.32379,273,,37.17151642,64.59775838,175.3154907,3.702769518
Study Butte,29.335097,-103.542103,97,,46.15473938,77.23391221,163.3017883,3.557530403
Sudan city,34.066415,-102.524193,65,,87.00624084,83.725638,178.1438904,3.351780653
Sugar Land city,29.597468,-95.627456,265,,74.25206757,71.26966547,177.6505585,3.483932018
Sullivan City city,26.275218,-98.564441,398,,59.46319199,58.51107895,178.3365479,3.772052288
Sulphur Springs city,33.142072,-95.612486,690,,48.32235718,45.63442809,182.6124268,3.938938618
Sun Valley city,33.671121,-95.428747,857,,41.30201721,32.88438607,185.2911072,3.983264923
Sundown city,33.457546,-102.490809,972,,36.72852707,20.87360457,187.5797119,4.01212883
Sunnyvale town,32.797412,-96.557737,850,,34.9079361,12.41899823,189.6958008,4.017352581
Sunray city,36.01827,-101.824485,1009,,34.72018433,15.50680786,190.4382324,3.980764866
Sunrise Beach Village city,30.586155,-98.418724,929,,34.81112289,26.32927806,188.7037964,3.892481565
Sunset Acres,27.794165,-99.456603,789,,36.1532135,38.81394573,179.7477112,3.965456724
Sunset,33.44795,-97.766354,602,,40.31988525,51.65722509,163.0532074,4.537835121
Sunset,26.424603,-99.06212,385,,48.93796921,64.49235809,147.9073944,5.407173634
Sunset Valley city,30.22599,-97.815913,166,,61.57935333,77.1190269,137.4223328,6.217401981
Surfside Beach city,28.95419,-95.28411,68,,62.31427765,83.61045102,242.6210632,3.543086052
Sweeny city,29.046031,-95.698269,272,,53.51216125,71.1668113,244.8437347,3.35373354
Sweetwater city,32.467474,-100.410097,384,,43.31141281,58.41564846,249.1026306,3.713897228
Taft city,27.980097,-97.391235,703,,36.02722549,45.53997197,246.157074,4.217525005
Taft Southwest,27.972997,-97.405666,870,,31.12865448,32.77975439,240.5997925,4.584644794
Tahoka city,33.163935,-101.794892,984,,27.23137474,20.73328306,237.5776215,4.930461884
Talco city,33.362791,-95.103355,1036,,24.06959915,12.19730354,237.9713898,5.231272221
Talty town,32.69451,-96.398439,336,,21.67881584,15.32185697,241.2059784,5.457510948
